Time,uri,source,outer,mission,mission_name,shutter,human,human_fresh,human_stable,human_hold_s,human_confidence_pct,human_direction,human_max_temp_c,human_thermistor_c,flow_timestamp_ms,delta_x,delta_y,height_m,vel_x_mps,vel_y_mps,cmd_x_mps,cmd_y_mps,front_mm,left_mm,right_mm,back_mm,up_mm,vbat_v
2026-04-07T12:12:17.983,radio://0/80/2M,mission,0,0,Reacquire Wall,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,1.1453554179752246e-05,0.0,0.0,0.0,0.0,32766,32766,32766,32766,32766,0.0
2026-04-07T12:12:17.984,radio://0/80/2M,flow,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,14147,4,8,1.1453554179752246e-05,-0.005896750371903181,-0.005334008950740099,0.0,0.0,32766,32766,32766,32766,32766,0.0
2026-04-07T12:12:17.986,radio://0/80/2M,range,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,14147,4,8,1.1453554179752246e-05,-0.005896750371903181,-0.005334008950740099,0.0,0.0,245,259,315,365,2920,4.053958892822266
2026-04-07T12:12:18.233,radio://0/80/2M,mission,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,14147,4,8,-3.1321211281465366e-05,-0.005896750371903181,-0.005334008950740099,0.0,0.0,245,259,315,365,2920,4.053958892822266
2026-04-07T12:12:18.234,radio://0/80/2M,flow,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,14397,-4,4,-3.1321211281465366e-05,-0.0010510713327676058,-0.0013067576801404357,0.0,0.0,245,259,315,365,2920,4.053958892822266
2026-04-07T12:12:18.236,radio://0/80/2M,range,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,14397,-4,4,-3.1321211281465366e-05,-0.0010510713327676058,-0.0013067576801404357,0.0,0.0,248,256,311,32766,2919,4.053958892822266
2026-04-07T12:12:18.483,radio://0/80/2M,mission,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,14397,-4,4,3.2733573789300863e-06,-0.0010510713327676058,-0.0013067576801404357,0.0,0.0,248,256,311,32766,2919,4.053958892822266
2026-04-07T12:12:18.484,radio://0/80/2M,flow,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,14647,0,0,3.2733573789300863e-06,-0.0006109290989115834,-0.005899837706238031,0.0,0.0,248,256,311,32766,2919,4.053958892822266
2026-04-07T12:12:18.486,radio://0/80/2M,range,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,14647,0,0,3.2733573789300863e-06,-0.0006109290989115834,-0.005899837706238031,0.0,0.0,246,259,316,359,2919,4.053958892822266
2026-04-07T12:12:18.765,radio://0/80/2M,mission,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,14647,0,0,2.8718612156808376e-05,-0.0006109290989115834,-0.005899837706238031,0.0,0.0,246,259,316,359,2919,4.053958892822266
2026-04-07T12:12:18.771,radio://0/80/2M,flow,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,14897,-5,1,2.8718612156808376e-05,-0.002178022637963295,0.0006091581890359521,0.0,0.0,246,259,316,359,2919,4.053958892822266
2026-04-07T12:12:18.775,radio://0/80/2M,range,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,14897,-5,1,2.8718612156808376e-05,-0.002178022637963295,0.0006091581890359521,0.0,0.0,250,254,312,32766,2912,4.053958892822266
2026-04-07T12:12:18.982,radio://0/80/2M,mission,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,14897,-5,1,-6.605049566132948e-05,-0.002178022637963295,0.0006091581890359521,0.0,0.0,250,254,312,32766,2912,4.053958892822266
2026-04-07T12:12:18.984,radio://0/80/2M,flow,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,15147,0,-2,-6.605049566132948e-05,0.0035780733451247215,-0.002199736190959811,0.0,0.0,250,254,312,32766,2912,4.053958892822266
2026-04-07T12:12:18.985,radio://0/80/2M,range,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,15147,0,-2,-6.605049566132948e-05,0.0035780733451247215,-0.002199736190959811,0.0,0.0,245,257,313,32766,2921,4.053958892822266
2026-04-07T12:12:19.233,radio://0/80/2M,mission,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,15147,0,-2,2.9723596526309848e-05,0.0035780733451247215,-0.002199736190959811,0.0,0.0,245,257,313,32766,2921,4.053958892822266
