Time,uri,source,outer,mission,mission_name,shutter,human,human_fresh,human_stable,human_hold_s,human_confidence_pct,human_direction,human_max_temp_c,human_thermistor_c,flow_timestamp_ms,delta_x,delta_y,height_m,vel_x_mps,vel_y_mps,cmd_x_mps,cmd_y_mps,front_mm,left_mm,right_mm,back_mm,up_mm,vbat_v
2026-04-07T11:17:07.970,radio://0/80/2M,mission,0,0,Reacquire Wall,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0056066252291202545,0.0,0.0,0.0,0.0,32766,32766,32766,32766,32766,0.0
2026-04-07T11:17:07.972,radio://0/80/2M,flow,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,7053,0,0,0.0056066252291202545,0.0689634457230568,-0.14354686439037323,0.0,0.0,32766,32766,32766,32766,32766,0.0
2026-04-07T11:17:07.974,radio://0/80/2M,range,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,7053,0,0,0.0056066252291202545,0.0689634457230568,-0.14354686439037323,0.0,0.0,202,32766,218,335,2928,4.101466178894043
2026-04-07T11:17:08.221,radio://0/80/2M,mission,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,7053,0,0,0.003960184752941132,0.0689634457230568,-0.14354686439037323,0.0,0.0,202,32766,218,335,2928,4.101466178894043
2026-04-07T11:17:08.222,radio://0/80/2M,flow,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,7303,0,0,0.003960184752941132,0.07560823857784271,-0.15505562722682953,0.0,0.0,202,32766,218,335,2928,4.101466178894043
2026-04-07T11:17:08.225,radio://0/80/2M,range,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,7303,0,0,0.003960184752941132,0.07560823857784271,-0.15505562722682953,0.0,0.0,205,32766,220,336,2922,4.106744766235352
2026-04-07T11:17:08.470,radio://0/80/2M,mission,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,7303,0,0,0.003543407190591097,0.07560823857784271,-0.15505562722682953,0.0,0.0,205,32766,220,336,2922,4.106744766235352
2026-04-07T11:17:08.473,radio://0/80/2M,flow,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,7553,0,0,0.003543407190591097,0.08137314766645432,-0.16626082360744476,0.0,0.0,205,32766,220,336,2922,4.106744766235352
2026-04-07T11:17:08.474,radio://0/80/2M,range,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,7553,0,0,0.003543407190591097,0.08137314766645432,-0.16626082360744476,0.0,0.0,201,32766,218,332,2938,4.106744766235352
2026-04-07T11:17:08.720,radio://0/80/2M,mission,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,7553,0,0,0.0036693918518722057,0.08137314766645432,-0.16626082360744476,0.0,0.0,201,32766,218,332,2938,4.106744766235352
