Time,uri,source,outer,mission,mission_name,height_m,human,human_fresh,human_stable,human_hold_s,human_confidence_pct,human_direction,human_max_temp_c,human_thermistor_c,flow_timestamp_ms,delta_x,delta_y,shutter,vel_x_mps,vel_y_mps,cmd_x_mps,cmd_y_mps,front_mm,left_mm,right_mm,back_mm,up_mm,vbat_v
2026-04-07T10:57:09.974,radio://0/80/2M,mission,0,0,Reacquire Wall,0.00013971221051178873,0,0,0,0.0,0,0,0.0,0.0,9075,-1,-3,8191,-9.82380242930958e-06,-0.0032288413494825363,0.0,0.0,226,32766,225,554,2935,3.800586462020874
2026-04-07T10:57:09.975,radio://0/80/2M,flow,0,0,Reacquire Wall,0.00013971221051178873,0,0,0,0.0,0,0,0.0,0.0,9325,2,0,8191,0.004914532881230116,-0.0042036003433167934,0.0,0.0,226,32766,225,554,2935,3.800586462020874
2026-04-07T10:57:09.976,radio://0/80/2M,range,0,0,Reacquire Wall,0.00013971221051178873,0,0,0,0.0,0,0,0.0,0.0,9325,2,0,8191,0.004914532881230116,-0.0042036003433167934,0.0,0.0,222,512,220,538,32766,3.790029287338257
2026-04-07T10:57:10.224,radio://0/80/2M,mission,0,0,Reacquire Wall,0.00015254016034305096,0,0,0,0.0,0,0,0.0,0.0,9325,2,0,8191,0.004914532881230116,-0.0042036003433167934,0.0,0.0,222,512,220,538,32766,3.790029287338257
2026-04-07T10:57:10.225,radio://0/80/2M,flow,0,0,Reacquire Wall,0.00015254016034305096,0,0,0,0.0,0,0,0.0,0.0,9575,0,0,8191,0.005727430805563927,-0.000545909337233752,0.0,0.0,222,512,220,538,32766,3.790029287338257
2026-04-07T10:57:10.226,radio://0/80/2M,range,0,0,Reacquire Wall,0.00015254016034305096,0,0,0,0.0,0,0,0.0,0.0,9575,0,0,8191,0.005727430805563927,-0.000545909337233752,0.0,0.0,228,32766,219,542,2933,3.800586462020874
2026-04-07T10:57:10.473,radio://0/80/2M,mission,0,0,Reacquire Wall,0.00042380928061902523,0,0,0,0.0,0,0,0.0,0.0,9575,0,0,8191,0.005727430805563927,-0.000545909337233752,0.0,0.0,228,32766,219,542,2933,3.800586462020874
2026-04-07T10:57:10.475,radio://0/80/2M,flow,0,0,Reacquire Wall,0.00042380928061902523,0,0,0,0.0,0,0,0.0,0.0,9825,0,0,8191,0.00496396841481328,-0.0031610620208084583,0.0,0.0,228,32766,219,542,2933,3.800586462020874
2026-04-07T10:57:10.476,radio://0/80/2M,range,0,0,Reacquire Wall,0.00042380928061902523,0,0,0,0.0,0,0,0.0,0.0,9825,0,0,8191,0.00496396841481328,-0.0031610620208084583,0.0,0.0,226,32766,218,547,2926,3.790029287338257
2026-04-07T10:57:10.726,radio://0/80/2M,mission,0,0,Reacquire Wall,0.0002553618105594069,0,0,0,0.0,0,0,0.0,0.0,9825,0,0,8191,0.00496396841481328,-0.0031610620208084583,0.0,0.0,226,32766,218,547,2926,3.790029287338257
2026-04-07T10:57:10.727,radio://0/80/2M,flow,0,0,Reacquire Wall,0.0002553618105594069,0,0,0,0.0,0,0,0.0,0.0,10075,2,7,8191,-0.007648758124560118,-0.005784939508885145,0.0,0.0,226,32766,218,547,2926,3.790029287338257
2026-04-07T10:57:10.728,radio://0/80/2M,range,0,0,Reacquire Wall,0.0002553618105594069,0,0,0,0.0,0,0,0.0,0.0,10075,2,7,8191,-0.007648758124560118,-0.005784939508885145,0.0,0.0,227,32766,220,544,32766,3.8058650493621826
2026-04-07T10:57:10.973,radio://0/80/2M,mission,0,0,Reacquire Wall,0.0003551068075466901,0,0,0,0.0,0,0,0.0,0.0,10075,2,7,8191,-0.007648758124560118,-0.005784939508885145,0.0,0.0,227,32766,220,544,32766,3.8058650493621826
2026-04-07T10:57:10.974,radio://0/80/2M,flow,0,0,Reacquire Wall,0.0003551068075466901,0,0,0,0.0,0,0,0.0,0.0,10325,3,3,8191,0.0014117375249043107,-0.0026233515236526728,0.0,0.0,227,32766,220,544,32766,3.8058650493621826
2026-04-07T10:57:10.975,radio://0/80/2M,range,0,0,Reacquire Wall,0.0003551068075466901,0,0,0,0.0,0,0,0.0,0.0,10325,3,3,8191,0.0014117375249043107,-0.0026233515236526728,0.0,0.0,227,32766,224,546,32766,3.790029287338257
2026-04-07T10:57:11.223,radio://0/80/2M,mission,0,0,Reacquire Wall,0.00019254516519140452,0,0,0,0.0,0,0,0.0,0.0,10325,3,3,8191,0.0014117375249043107,-0.0026233515236526728,0.0,0.0,227,32766,224,546,32766,3.790029287338257
2026-04-07T10:57:11.225,radio://0/80/2M,flow,0,0,Reacquire Wall,0.00019254516519140452,0,0,0,0.0,0,0,0.0,0.0,10575,-5,0,8191,0.0055446201004087925,0.0014582440489903092,0.0,0.0,227,32766,224,546,32766,3.790029287338257
2026-04-07T10:57:11.227,radio://0/80/2M,range,0,0,Reacquire Wall,0.00019254516519140452,0,0,0,0.0,0,0,0.0,0.0,10575,-5,0,8191,0.0055446201004087925,0.0014582440489903092,0.0,0.0,226,32766,222,546,32766,3.800586462020874
2026-04-07T10:57:11.473,radio://0/80/2M,mission,0,0,Reacquire Wall,0.00023013674945104867,0,0,0,0.0,0,0,0.0,0.0,10575,-5,0,8191,0.0055446201004087925,0.0014582440489903092,0.0,0.0,226,32766,222,546,32766,3.800586462020874
2026-04-07T10:57:11.474,radio://0/80/2M,flow,0,0,Reacquire Wall,0.00023013674945104867,0,0,0,0.0,0,0,0.0,0.0,10825,-3,-4,8191,0.0046524605713784695,0.0023722141049802303,0.0,0.0,226,32766,222,546,32766,3.800586462020874
2026-04-07T10:57:11.475,radio://0/80/2M,range,0,0,Reacquire Wall,0.00023013674945104867,0,0,0,0.0,0,0,0.0,0.0,10825,-3,-4,8191,0.0046524605713784695,0.0023722141049802303,0.0,0.0,229,32766,218,546,32766,3.790029287338257
2026-04-07T10:57:11.722,radio://0/80/2M,mission,0,0,Reacquire Wall,0.00013960784417577088,0,0,0,0.0,0,0,0.0,0.0,10825,-3,-4,8191,0.0046524605713784695,0.0023722141049802303,0.0,0.0,229,32766,218,546,32766,3.790029287338257
2026-04-07T10:57:11.726,radio://0/80/2M,flow,0,0,Reacquire Wall,0.00013960784417577088,0,0,0,0.0,0,0,0.0,0.0,11075,1,0,8191,0.004910443909466267,-0.003374675754457712,0.0,0.0,229,32766,218,546,32766,3.790029287338257
2026-04-07T10:57:11.726,radio://0/80/2M,range,0,0,Reacquire Wall,0.00013960784417577088,0,0,0,0.0,0,0,0.0,0.0,11075,1,0,8191,0.004910443909466267,-0.003374675754457712,0.0,0.0,229,32766,221,557,2872,3.800586462020874
2026-04-07T10:57:11.972,radio://0/80/2M,mission,0,0,Reacquire Wall,0.00023524228890892118,0,0,0,0.0,0,0,0.0,0.0,11075,1,0,8191,0.004910443909466267,-0.003374675754457712,0.0,0.0,229,32766,221,557,2872,3.800586462020874
2026-04-07T10:57:11.974,radio://0/80/2M,flow,0,0,Reacquire Wall,0.00023524228890892118,0,0,0,0.0,0,0,0.0,0.0,11325,4,3,8191,0.0016639340901747346,-0.0028510894626379013,0.0,0.0,229,32766,221,557,2872,3.800586462020874
2026-04-07T10:57:11.976,radio://0/80/2M,range,0,0,Reacquire Wall,0.00023524228890892118,0,0,0,0.0,0,0,0.0,0.0,11325,4,3,8191,0.0016639340901747346,-0.0028510894626379013,0.0,0.0,225,32766,221,550,2856,3.790029287338257
2026-04-07T10:57:12.223,radio://0/80/2M,mission,0,0,Reacquire Wall,0.00011804423411376774,0,0,0,0.0,0,0,0.0,0.0,11325,4,3,8191,0.0016639340901747346,-0.0028510894626379013,0.0,0.0,225,32766,221,550,2856,3.790029287338257
2026-04-07T10:57:12.224,radio://0/80/2M,flow,0,0,Reacquire Wall,0.00011804423411376774,0,0,0,0.0,0,0,0.0,0.0,11575,0,1,8191,0.0014446539571508765,-0.0016241155099123716,0.0,0.0,225,32766,221,550,2856,3.790029287338257
2026-04-07T10:57:12.225,radio://0/80/2M,range,0,0,Reacquire Wall,0.00011804423411376774,0,0,0,0.0,0,0,0.0,0.0,11575,0,1,8191,0.0014446539571508765,-0.0016241155099123716,0.0,0.0,226,32766,218,546,32766,3.800586462020874
2026-04-07T10:57:12.472,radio://0/80/2M,mission,0,0,Reacquire Wall,0.0008005608106032014,0,0,0,0.0,0,0,0.0,0.0,11575,0,1,8191,0.0014446539571508765,-0.0016241155099123716,0.0,0.0,226,32766,218,546,32766,3.800586462020874
2026-04-07T10:57:12.473,radio://0/80/2M,flow,0,0,Reacquire Wall,0.0008005608106032014,0,0,0,0.0,0,0,0.0,0.0,11825,-18,-21,8191,0.14528560638427734,0.03257884457707405,0.0,0.0,226,32766,218,546,32766,3.800586462020874
2026-04-07T10:57:12.474,radio://0/80/2M,range,0,0,Reacquire Wall,0.0008005608106032014,0,0,0,0.0,0,0,0.0,0.0,11825,-18,-21,8191,0.14528560638427734,0.03257884457707405,0.0,0.0,228,0,1,548,61,3.790029287338257
2026-04-07T10:57:12.721,radio://0/80/2M,mission,0,0,Reacquire Wall,0.11381159722805023,0,0,0,0.0,0,0,0.0,0.0,11825,-18,-21,8191,0.14528560638427734,0.03257884457707405,0.0,0.0,228,0,1,548,61,3.790029287338257
2026-04-07T10:57:12.722,radio://0/80/2M,flow,0,0,Reacquire Wall,0.11381159722805023,0,0,0,0.0,0,0,0.0,0.0,12075,-15,-21,5371,0.9531550407409668,0.607133150100708,0.0,0.0,228,0,1,548,61,3.790029287338257
2026-04-07T10:57:12.723,radio://0/80/2M,range,0,0,Reacquire Wall,0.11381159722805023,0,0,0,0.0,0,0,0.0,0.0,12075,-15,-21,5371,0.9531550407409668,0.607133150100708,0.0,0.0,1220,5,13,752,65,3.800586462020874
2026-04-07T10:57:12.971,radio://0/80/2M,mission,0,0,Reacquire Wall,0.25525861978530884,0,0,0,0.0,0,0,0.0,0.0,12075,-15,-21,5371,0.9531550407409668,0.607133150100708,0.0,0.0,1220,5,13,752,65,3.800586462020874
2026-04-07T10:57:12.973,radio://0/80/2M,flow,0,0,Reacquire Wall,0.25525861978530884,0,0,0,0.0,0,0,0.0,0.0,12325,-11,-13,5945,1.3812614679336548,0.6852623820304871,0.0,0.0,1220,5,13,752,65,3.800586462020874
2026-04-07T10:57:12.974,radio://0/80/2M,range,0,0,Reacquire Wall,0.25525861978530884,0,0,0,0.0,0,0,0.0,0.0,12325,-11,-13,5945,1.3812614679336548,0.6852623820304871,0.0,0.0,32766,5,20,953,51,3.790029287338257
2026-04-07T10:57:13.222,radio://0/80/2M,mission,0,0,Reacquire Wall,0.3462720215320587,0,0,0,0.0,0,0,0.0,0.0,12325,-11,-13,5945,1.3812614679336548,0.6852623820304871,0.0,0.0,32766,5,20,953,51,3.790029287338257
2026-04-07T10:57:13.223,radio://0/80/2M,flow,0,0,Reacquire Wall,0.3462720215320587,0,0,0,0.0,0,0,0.0,0.0,12575,-7,-12,3550,1.3069781064987183,0.15488912165164948,0.0,0.0,32766,5,20,953,51,3.790029287338257
2026-04-07T10:57:13.224,radio://0/80/2M,range,0,0,Reacquire Wall,0.3462720215320587,0,0,0,0.0,0,0,0.0,0.0,12575,-7,-12,3550,1.3069781064987183,0.15488912165164948,0.0,0.0,2694,5,26,464,46,3.800586462020874
2026-04-07T10:57:13.471,radio://0/80/2M,mission,0,0,Reacquire Wall,0.34874698519706726,0,0,0,0.0,0,0,0.0,0.0,12575,-7,-12,3550,1.3069781064987183,0.15488912165164948,0.0,0.0,2694,5,26,464,46,3.800586462020874
2026-04-07T10:57:13.472,radio://0/80/2M,flow,0,0,Reacquire Wall,0.34874698519706726,0,0,0,0.0,0,0,0.0,0.0,12825,-4,-14,3121,0.8488749861717224,-0.202042818069458,0.0,0.0,2694,5,26,464,46,3.800586462020874
2026-04-07T10:57:13.473,radio://0/80/2M,range,0,0,Reacquire Wall,0.34874698519706726,0,0,0,0.0,0,0,0.0,0.0,12825,-4,-14,3121,0.8488749861717224,-0.202042818069458,0.0,0.0,2527,2,19,32766,59,3.790029287338257
2026-04-07T10:57:13.724,radio://0/80/2M,mission,0,0,Reacquire Wall,0.335441529750824,0,0,0,0.0,0,0,0.0,0.0,12825,-4,-14,3121,0.8488749861717224,-0.202042818069458,0.0,0.0,2527,2,19,32766,59,3.790029287338257
2026-04-07T10:57:13.725,radio://0/80/2M,flow,0,0,Reacquire Wall,0.335441529750824,0,0,0,0.0,0,0,0.0,0.0,13075,-2,-7,4224,0.7314753532409668,-0.18150432407855988,0.0,0.0,2527,2,19,32766,59,3.790029287338257
2026-04-07T10:57:13.726,radio://0/80/2M,range,0,0,Reacquire Wall,0.335441529750824,0,0,0,0.0,0,0,0.0,0.0,13075,-2,-7,4224,0.7314753532409668,-0.18150432407855988,0.0,0.0,2272,4,12,261,60,3.800586462020874
2026-04-07T10:57:13.972,radio://0/80/2M,mission,0,0,Reacquire Wall,0.1391386091709137,0,0,0,0.0,0,0,0.0,0.0,13075,-2,-7,4224,0.7314753532409668,-0.18150432407855988,0.0,0.0,2272,4,12,261,60,3.800586462020874
2026-04-07T10:57:13.973,radio://0/80/2M,flow,0,0,Reacquire Wall,0.1391386091709137,0,0,0,0.0,0,0,0.0,0.0,13325,-24,-16,4418,0.4864920377731323,0.1762091964483261,0.0,0.0,2272,4,12,261,60,3.800586462020874
2026-04-07T10:57:13.974,radio://0/80/2M,range,0,0,Reacquire Wall,0.1391386091709137,0,0,0,0.0,0,0,0.0,0.0,13325,-24,-16,4418,0.4864920377731323,0.1762091964483261,0.0,0.0,2127,4,17,32766,58,3.790029287338257
2026-04-07T10:57:14.220,radio://0/80/2M,mission,0,0,Reacquire Wall,0.016831979155540466,0,0,0,0.0,0,0,0.0,0.0,13325,-24,-16,4418,0.4864920377731323,0.1762091964483261,0.0,0.0,2127,4,17,32766,58,3.790029287338257
2026-04-07T10:57:14.222,radio://0/80/2M,flow,0,0,Reacquire Wall,0.016831979155540466,0,0,0,0.0,0,0,0.0,0.0,13575,0,0,4234,0.15670154988765717,0.2675934433937073,0.0,0.0,2127,4,17,32766,58,3.790029287338257
2026-04-07T10:57:14.223,radio://0/80/2M,range,0,0,Reacquire Wall,0.016831979155540466,0,0,0,0.0,0,0,0.0,0.0,13575,0,0,4234,0.15670154988765717,0.2675934433937073,0.0,0.0,32766,3,22,422,73,3.800586462020874
2026-04-07T10:57:14.470,radio://0/80/2M,mission,0,0,Reacquire Wall,-0.007350999396294355,0,0,0,0.0,0,0,0.0,0.0,13575,0,0,4234,0.15670154988765717,0.2675934433937073,0.0,0.0,32766,3,22,422,73,3.800586462020874
2026-04-07T10:57:14.472,radio://0/80/2M,flow,0,0,Reacquire Wall,-0.007350999396294355,0,0,0,0.0,0,0,0.0,0.0,13825,3,15,8191,0.09092271327972412,0.23882675170898438,0.0,0.0,32766,3,22,422,73,3.800586462020874
2026-04-07T10:57:14.473,radio://0/80/2M,range,0,0,Reacquire Wall,-0.007350999396294355,0,0,0,0.0,0,0,0.0,0.0,13825,3,15,8191,0.09092271327972412,0.23882675170898438,0.0,0.0,331,4,21,332,45,3.7953078746795654
2026-04-07T10:57:14.719,radio://0/80/2M,mission,0,0,Reacquire Wall,0.002980196848511696,0,0,0,0.0,0,0,0.0,0.0,13825,3,15,8191,0.09092271327972412,0.23882675170898438,0.0,0.0,331,4,21,332,45,3.7953078746795654
2026-04-07T10:57:14.721,radio://0/80/2M,flow,0,0,Reacquire Wall,0.002980196848511696,0,0,0,0.0,0,0,0.0,0.0,14075,0,0,8191,0.02556389383971691,0.19082722067832947,0.0,0.0,331,4,21,332,45,3.7953078746795654
2026-04-07T10:57:14.722,radio://0/80/2M,range,0,0,Reacquire Wall,0.002980196848511696,0,0,0,0.0,0,0,0.0,0.0,14075,0,0,8191,0.02556389383971691,0.19082722067832947,0.0,0.0,241,4,31,286,60,3.800586462020874
2026-04-07T10:57:14.970,radio://0/80/2M,mission,0,0,Reacquire Wall,0.0007595013594254851,0,0,0,0.0,0,0,0.0,0.0,14075,0,0,8191,0.02556389383971691,0.19082722067832947,0.0,0.0,241,4,31,286,60,3.800586462020874
2026-04-07T10:57:14.971,radio://0/80/2M,flow,0,0,Reacquire Wall,0.0007595013594254851,0,0,0,0.0,0,0,0.0,0.0,14325,0,0,8191,0.05772782489657402,0.20310112833976746,0.0,0.0,241,4,31,286,60,3.800586462020874
2026-04-07T10:57:14.972,radio://0/80/2M,range,0,0,Reacquire Wall,0.0007595013594254851,0,0,0,0.0,0,0,0.0,0.0,14325,0,0,8191,0.05772782489657402,0.20310112833976746,0.0,0.0,250,6,25,284,60,3.7953078746795654
2026-04-07T10:57:15.220,radio://0/80/2M,mission,0,0,Reacquire Wall,0.0014541966374963522,0,0,0,0.0,0,0,0.0,0.0,14325,0,0,8191,0.05772782489657402,0.20310112833976746,0.0,0.0,250,6,25,284,60,3.7953078746795654
2026-04-07T10:57:15.222,radio://0/80/2M,flow,0,0,Reacquire Wall,0.0014541966374963522,0,0,0,0.0,0,0,0.0,0.0,14575,0,0,8191,0.06173352897167206,0.22847385704517365,0.0,0.0,250,6,25,284,60,3.7953078746795654
2026-04-07T10:57:15.223,radio://0/80/2M,range,0,0,Reacquire Wall,0.0014541966374963522,0,0,0,0.0,0,0,0.0,0.0,14575,0,0,8191,0.06173352897167206,0.22847385704517365,0.0,0.0,242,4,33,285,58,3.800586462020874
2026-04-07T10:57:15.468,radio://0/80/2M,mission,0,0,Reacquire Wall,0.0034734399523586035,0,0,0,0.0,0,0,0.0,0.0,14575,0,0,8191,0.06173352897167206,0.22847385704517365,0.0,0.0,242,4,33,285,58,3.800586462020874
2026-04-07T10:57:15.470,radio://0/80/2M,flow,0,0,Reacquire Wall,0.0034734399523586035,0,0,0,0.0,0,0,0.0,0.0,14825,1,3,8191,0.002854875521734357,0.054874591529369354,0.0,0.0,242,4,33,285,58,3.800586462020874
2026-04-07T10:57:15.471,radio://0/80/2M,range,0,0,Reacquire Wall,0.0034734399523586035,0,0,0,0.0,0,0,0.0,0.0,14825,1,3,8191,0.002854875521734357,0.054874591529369354,0.0,0.0,243,32766,37,287,103,3.790029287338257
2026-04-07T10:57:15.719,radio://0/80/2M,mission,0,0,Reacquire Wall,0.003925594966858625,0,0,0,0.0,0,0,0.0,0.0,14825,1,3,8191,0.002854875521734357,0.054874591529369354,0.0,0.0,243,32766,37,287,103,3.790029287338257
2026-04-07T10:57:15.721,radio://0/80/2M,flow,0,0,Reacquire Wall,0.003925594966858625,0,0,0,0.0,0,0,0.0,0.0,15075,0,0,8191,0.006409103982150555,0.034076057374477386,0.0,0.0,243,32766,37,287,103,3.790029287338257
2026-04-07T10:57:15.722,radio://0/80/2M,range,0,0,Reacquire Wall,0.003925594966858625,0,0,0,0.0,0,0,0.0,0.0,15075,0,0,8191,0.006409103982150555,0.034076057374477386,0.0,0.0,242,414,240,297,2926,3.800586462020874
2026-04-07T10:57:15.969,radio://0/80/2M,mission,0,0,Reacquire Wall,0.001855126116424799,0,0,0,0.0,0,0,0.0,0.0,15075,0,0,8191,0.006409103982150555,0.034076057374477386,0.0,0.0,242,414,240,297,2926,3.800586462020874
2026-04-07T10:57:15.970,radio://0/80/2M,flow,0,0,Reacquire Wall,0.001855126116424799,0,0,0,0.0,0,0,0.0,0.0,15325,0,0,8191,0.011790246702730656,0.013095295056700706,0.0,0.0,242,414,240,297,2926,3.800586462020874
2026-04-07T10:57:15.971,radio://0/80/2M,range,0,0,Reacquire Wall,0.001855126116424799,0,0,0,0.0,0,0,0.0,0.0,15325,0,0,8191,0.011790246702730656,0.013095295056700706,0.0,0.0,243,414,238,288,2931,3.7953078746795654
2026-04-07T10:57:16.218,radio://0/80/2M,mission,0,0,Reacquire Wall,0.0015000153798609972,0,0,0,0.0,0,0,0.0,0.0,15325,0,0,8191,0.011790246702730656,0.013095295056700706,0.0,0.0,243,414,238,288,2931,3.7953078746795654
2026-04-07T10:57:16.219,radio://0/80/2M,flow,0,0,Reacquire Wall,0.0015000153798609972,0,0,0,0.0,0,0,0.0,0.0,15575,3,-3,8191,0.004733341280370951,-0.011357499286532402,0.0,0.0,243,414,238,288,2931,3.7953078746795654
2026-04-07T10:57:16.220,radio://0/80/2M,range,0,0,Reacquire Wall,0.0015000153798609972,0,0,0,0.0,0,0,0.0,0.0,15575,3,-3,8191,0.004733341280370951,-0.011357499286532402,0.0,0.0,243,411,240,284,2930,3.800586462020874
2026-04-07T10:57:16.469,radio://0/80/2M,mission,0,0,Reacquire Wall,0.0031117326579988003,0,0,0,0.0,0,0,0.0,0.0,15575,3,-3,8191,0.004733341280370951,-0.011357499286532402,0.0,0.0,243,411,240,284,2930,3.800586462020874
2026-04-07T10:57:16.470,radio://0/80/2M,flow,0,0,Reacquire Wall,0.0031117326579988003,0,0,0,0.0,0,0,0.0,0.0,15825,4,4,8191,0.0016106459079310298,-0.013155677355825901,0.0,0.0,243,411,240,284,2930,3.800586462020874
2026-04-07T10:57:16.471,radio://0/80/2M,range,0,0,Reacquire Wall,0.0031117326579988003,0,0,0,0.0,0,0,0.0,0.0,15825,4,4,8191,0.0016106459079310298,-0.013155677355825901,0.0,0.0,244,416,237,274,2939,3.790029287338257
2026-04-07T10:57:16.718,radio://0/80/2M,mission,0,0,Reacquire Wall,0.0031240684911608696,0,0,0,0.0,0,0,0.0,0.0,15825,4,4,8191,0.0016106459079310298,-0.013155677355825901,0.0,0.0,244,416,237,274,2939,3.790029287338257
2026-04-07T10:57:16.720,radio://0/80/2M,flow,0,0,Reacquire Wall,0.0031240684911608696,0,0,0,0.0,0,0,0.0,0.0,16075,1,0,8191,0.003417660715058446,-0.010640007443726063,0.0,0.0,244,416,237,274,2939,3.790029287338257
2026-04-07T10:57:16.721,radio://0/80/2M,range,0,0,Reacquire Wall,0.0031240684911608696,0,0,0,0.0,0,0,0.0,0.0,16075,1,0,8191,0.003417660715058446,-0.010640007443726063,0.0,0.0,245,415,239,245,2932,3.800586462020874
2026-04-07T10:57:16.969,radio://0/80/2M,mission,0,0,Reacquire Wall,0.003000567201524973,0,0,0,0.0,0,0,0.0,0.0,16075,1,0,8191,0.003417660715058446,-0.010640007443726063,0.0,0.0,245,415,239,245,2932,3.800586462020874
2026-04-07T10:57:16.970,radio://0/80/2M,flow,0,0,Reacquire Wall,0.003000567201524973,0,0,0,0.0,0,0,0.0,0.0,16325,4,0,8191,0.0032305801287293434,-0.007985238917171955,0.0,0.0,245,415,239,245,2932,3.800586462020874
2026-04-07T10:57:16.971,radio://0/80/2M,range,0,0,Reacquire Wall,0.003000567201524973,0,0,0,0.0,0,0,0.0,0.0,16325,4,0,8191,0.0032305801287293434,-0.007985238917171955,0.0,0.0,247,412,241,247,2932,3.790029287338257
2026-04-07T10:57:17.219,radio://0/80/2M,mission,0,0,Reacquire Wall,0.0013629791792482138,0,0,0,0.0,0,0,0.0,0.0,16325,4,0,8191,0.0032305801287293434,-0.007985238917171955,0.0,0.0,247,412,241,247,2932,3.790029287338257
2026-04-07T10:57:17.220,radio://0/80/2M,flow,0,0,Reacquire Wall,0.0013629791792482138,0,0,0,0.0,0,0,0.0,0.0,16575,0,0,8191,0.0038505324628204107,-0.00651210593059659,0.0,0.0,247,412,241,247,2932,3.790029287338257
2026-04-07T10:57:17.221,radio://0/80/2M,range,0,0,Reacquire Wall,0.0013629791792482138,0,0,0,0.0,0,0,0.0,0.0,16575,0,0,8191,0.0038505324628204107,-0.00651210593059659,0.0,0.0,240,418,239,246,2931,3.800586462020874
2026-04-07T10:57:17.467,radio://0/80/2M,mission,0,0,Reacquire Wall,0.0018401483539491892,0,0,0,0.0,0,0,0.0,0.0,16575,0,0,8191,0.0038505324628204107,-0.00651210593059659,0.0,0.0,240,418,239,246,2931,3.800586462020874
2026-04-07T10:57:17.468,radio://0/80/2M,flow,0,0,Reacquire Wall,0.0018401483539491892,0,0,0,0.0,0,0,0.0,0.0,16825,0,0,8191,0.0038381952326744795,-0.005393316503614187,0.0,0.0,240,418,239,246,2931,3.800586462020874
2026-04-07T10:57:17.469,radio://0/80/2M,range,0,0,Reacquire Wall,0.0018401483539491892,0,0,0,0.0,0,0,0.0,0.0,16825,0,0,8191,0.0038381952326744795,-0.005393316503614187,0.0,0.0,245,416,239,244,2940,3.7953078746795654
