Time,uri,source,outer,mission,mission_name,shutter,human,human_fresh,human_stable,human_hold_s,human_confidence_pct,human_direction,human_max_temp_c,human_thermistor_c,flow_timestamp_ms,delta_x,delta_y,height_m,vel_x_mps,vel_y_mps,cmd_x_mps,cmd_y_mps,front_mm,left_mm,right_mm,back_mm,up_mm,vbat_v
2026-04-07T11:50:19.421,radio://0/80/2M,mission,0,0,Reacquire Wall,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.00010857742745429277,0.0,0.0,0.0,0.0,32766,32766,32766,32766,32766,0.0
2026-04-07T11:50:19.424,radio://0/80/2M,flow,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,10899,0,0,0.00010857742745429277,0.005243428982794285,0.00816043559461832,0.0,0.0,32766,32766,32766,32766,32766,0.0
2026-04-07T11:50:19.426,radio://0/80/2M,range,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,10899,0,0,0.00010857742745429277,0.005243428982794285,0.00816043559461832,0.0,0.0,257,273,272,747,2916,4.138416290283203
2026-04-07T11:50:19.671,radio://0/80/2M,mission,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,10899,0,0,0.0005790685536339879,0.005243428982794285,0.00816043559461832,0.0,0.0,257,273,272,747,2916,4.138416290283203
2026-04-07T11:50:19.674,radio://0/80/2M,flow,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,11149,1,0,0.0005790685536339879,0.0007038568146526814,0.0015862345462664962,0.0,0.0,257,273,272,747,2916,4.138416290283203
2026-04-07T11:50:19.675,radio://0/80/2M,range,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,11149,1,0,0.0005790685536339879,0.0007038568146526814,0.0015862345462664962,0.0,0.0,260,268,274,754,2917,4.1331377029418945
2026-04-07T11:50:19.921,radio://0/80/2M,mission,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,11149,1,0,0.0005654781707562506,0.0007038568146526814,0.0015862345462664962,0.0,0.0,260,268,274,754,2917,4.1331377029418945
2026-04-07T11:50:19.923,radio://0/80/2M,flow,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,11399,-3,0,0.0005654781707562506,0.0009218630148097873,-0.0005068741156719625,0.0,0.0,260,268,274,754,2917,4.1331377029418945
2026-04-07T11:50:19.925,radio://0/80/2M,range,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,11399,-3,0,0.0005654781707562506,0.0009218630148097873,-0.0005068741156719625,0.0,0.0,256,271,267,747,2912,4.1331377029418945
2026-04-07T11:50:20.170,radio://0/80/2M,mission,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,11399,-3,0,-5.69027652090881e-05,0.0009218630148097873,-0.0005068741156719625,0.0,0.0,256,271,267,747,2912,4.1331377029418945
2026-04-07T11:50:20.173,radio://0/80/2M,flow,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,11649,0,3,-5.69027652090881e-05,0.004472557455301285,-0.00031279720133170485,0.0,0.0,256,271,267,747,2912,4.1331377029418945
2026-04-07T11:50:20.174,radio://0/80/2M,range,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,11649,0,3,-5.69027652090881e-05,0.004472557455301285,-0.00031279720133170485,0.0,0.0,264,270,269,736,2913,4.1331377029418945
2026-04-07T11:50:20.421,radio://0/80/2M,mission,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,11649,0,3,0.00036034174263477325,0.004472557455301285,-0.00031279720133170485,0.0,0.0,264,270,269,736,2913,4.1331377029418945
2026-04-07T11:50:20.423,radio://0/80/2M,flow,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,11899,-1,-1,0.00036034174263477325,0.0016874357825145125,0.0011144288582727313,0.0,0.0,264,270,269,736,2913,4.1331377029418945
2026-04-07T11:50:20.424,radio://0/80/2M,range,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,11899,-1,-1,0.00036034174263477325,0.0016874357825145125,0.0011144288582727313,0.0,0.0,262,272,270,742,2918,4.138416290283203
2026-04-07T11:50:20.671,radio://0/80/2M,mission,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,11899,-1,-1,0.0011444539995864034,0.0016874357825145125,0.0011144288582727313,0.0,0.0,262,272,270,742,2918,4.138416290283203
2026-04-07T11:50:20.673,radio://0/80/2M,flow,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,12149,-6,-1,0.0011444539995864034,0.001493364223279059,-0.0023305206559598446,0.0,0.0,262,272,270,742,2918,4.138416290283203
2026-04-07T11:50:20.674,radio://0/80/2M,range,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,12149,-6,-1,0.0011444539995864034,0.001493364223279059,-0.0023305206559598446,0.0,0.0,257,272,270,752,2917,4.1331377029418945
2026-04-07T11:50:20.921,radio://0/80/2M,mission,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,12149,-6,-1,0.0007231868803501129,0.001493364223279059,-0.0023305206559598446,0.0,0.0,257,272,270,752,2917,4.1331377029418945
2026-04-07T11:50:20.923,radio://0/80/2M,flow,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,12399,-2,3,0.0007231868803501129,0.004280824679881334,-0.0009403845178894699,0.0,0.0,257,272,270,752,2917,4.1331377029418945
2026-04-07T11:50:20.924,radio://0/80/2M,range,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,12399,-2,3,0.0007231868803501129,0.004280824679881334,-0.0009403845178894699,0.0,0.0,261,271,274,748,2912,4.138416290283203
2026-04-07T11:50:21.170,radio://0/80/2M,mission,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,12399,-2,3,0.00016560955555178225,0.004280824679881334,-0.0009403845178894699,0.0,0.0,261,271,274,748,2912,4.138416290283203
2026-04-07T11:50:21.172,radio://0/80/2M,flow,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,12649,0,0,0.00016560955555178225,0.0006802905118092895,0.00015620424528606236,0.0,0.0,261,271,274,748,2912,4.138416290283203
2026-04-07T11:50:21.174,radio://0/80/2M,range,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,12649,0,0,0.00016560955555178225,0.0006802905118092895,0.00015620424528606236,0.0,0.0,260,271,272,756,2910,4.1331377029418945
2026-04-07T11:50:21.419,radio://0/80/2M,mission,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,12649,0,0,6.840259447926655e-05,0.0006802905118092895,0.00015620424528606236,0.0,0.0,260,271,272,756,2910,4.1331377029418945
2026-04-07T11:50:21.422,radio://0/80/2M,flow,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,12899,-3,-3,6.840259447926655e-05,0.0010205534053966403,0.0010341120650991797,0.0,0.0,260,271,272,756,2910,4.1331377029418945
2026-04-07T11:50:21.423,radio://0/80/2M,range,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,12899,-3,-3,6.840259447926655e-05,0.0010205534053966403,0.0010341120650991797,0.0,0.0,258,270,266,748,2918,4.1331377029418945
2026-04-07T11:50:21.669,radio://0/80/2M,mission,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,12899,-3,-3,0.0003023982571903616,0.0010205534053966403,0.0010341120650991797,0.0,0.0,258,270,266,748,2918,4.1331377029418945
2026-04-07T11:50:21.672,radio://0/80/2M,flow,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,13149,2,3,0.0003023982571903616,0.0036050169728696346,-0.0020682846661657095,0.0,0.0,258,270,266,748,2918,4.1331377029418945
2026-04-07T11:50:21.673,radio://0/80/2M,range,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,13149,2,3,0.0003023982571903616,0.0036050169728696346,-0.0020682846661657095,0.0,0.0,261,272,269,749,2916,4.1331377029418945
2026-04-07T11:50:21.919,radio://0/80/2M,mission,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,13149,2,3,0.00020486472931224853,0.0036050169728696346,-0.0020682846661657095,0.0,0.0,261,272,269,749,2916,4.1331377029418945
2026-04-07T11:50:21.922,radio://0/80/2M,flow,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,13399,-1,-1,0.00020486472931224853,-0.00021926463523413986,0.0016608976293355227,0.0,0.0,261,272,269,749,2916,4.1331377029418945
