Time,uri,source,outer,mission,mission_name,height_m,human,human_fresh,human_stable,human_hold_s,human_confidence_pct,human_direction,human_max_temp_c,human_thermistor_c,flow_timestamp_ms,delta_x,delta_y,shutter,vel_x_mps,vel_y_mps,cmd_x_mps,cmd_y_mps,front_mm,left_mm,right_mm,back_mm,up_mm,vbat_v
2026-04-07T10:34:39.275,radio://0/80/2M,range,0,0,Reacquire Wall,8.634755795355886e-05,0,0,0,0.0,0,0,0.0,0.0,48944,0,0,8191,0.004928812384605408,0.002270727651193738,0.0,0.0,230,466,247,250,2923,4.1331377029418945
2026-04-07T10:34:39.521,radio://0/80/2M,mission,0,0,Reacquire Wall,-0.0001271389046451077,0,0,0,0.0,0,0,0.0,0.0,48944,0,0,8191,0.004928812384605408,0.002270727651193738,0.0,0.0,230,466,247,250,2923,4.1331377029418945
2026-04-07T10:34:39.524,radio://0/80/2M,flow,0,0,Reacquire Wall,-0.0001271389046451077,0,0,0,0.0,0,0,0.0,0.0,49194,0,1,8191,0.0027274899184703827,0.0013903434155508876,0.0,0.0,230,466,247,250,2923,4.1331377029418945
2026-04-07T10:34:39.526,radio://0/80/2M,range,0,0,Reacquire Wall,-0.0001271389046451077,0,0,0,0.0,0,0,0.0,0.0,49194,0,1,8191,0.0027274899184703827,0.0013903434155508876,0.0,0.0,226,466,247,250,2932,4.138416290283203
2026-04-07T10:34:39.771,radio://0/80/2M,mission,0,0,Reacquire Wall,-2.7336940547684208e-05,0,0,0,0.0,0,0,0.0,0.0,49194,0,1,8191,0.0027274899184703827,0.0013903434155508876,0.0,0.0,226,466,247,250,2932,4.138416290283203
2026-04-07T10:34:39.774,radio://0/80/2M,flow,0,0,Reacquire Wall,-2.7336940547684208e-05,0,0,0,0.0,0,0,0.0,0.0,49444,0,0,8191,0.004591648001223803,0.0012298739748075604,0.0,0.0,226,466,247,250,2932,4.138416290283203
2026-04-07T10:34:39.775,radio://0/80/2M,range,0,0,Reacquire Wall,-2.7336940547684208e-05,0,0,0,0.0,0,0,0.0,0.0,49444,0,0,8191,0.004591648001223803,0.0012298739748075604,0.0,0.0,225,466,245,252,2935,4.1331377029418945
2026-04-07T10:34:40.021,radio://0/80/2M,mission,0,0,Reacquire Wall,0.00028237540391273797,0,0,0,0.0,0,0,0.0,0.0,49444,0,0,8191,0.004591648001223803,0.0012298739748075604,0.0,0.0,225,466,245,252,2935,4.1331377029418945
2026-04-07T10:34:40.024,radio://0/80/2M,flow,0,0,Reacquire Wall,0.00028237540391273797,0,0,0,0.0,0,0,0.0,0.0,49694,0,1,8191,0.0029038991779088974,0.0005340538918972015,0.0,0.0,225,466,245,252,2935,4.1331377029418945
2026-04-07T10:34:40.025,radio://0/80/2M,range,0,0,Reacquire Wall,0.00028237540391273797,0,0,0,0.0,0,0,0.0,0.0,49694,0,1,8191,0.0029038991779088974,0.0005340538918972015,0.0,0.0,225,462,246,250,2927,4.138416290283203
2026-04-07T10:34:40.271,radio://0/80/2M,mission,0,0,Reacquire Wall,-4.915228419122286e-05,0,0,0,0.0,0,0,0.0,0.0,49694,0,1,8191,0.0029038991779088974,0.0005340538918972015,0.0,0.0,225,462,246,250,2927,4.138416290283203
2026-04-07T10:34:40.274,radio://0/80/2M,flow,0,0,Reacquire Wall,-4.915228419122286e-05,0,0,0,0.0,0,0,0.0,0.0,49944,0,0,8191,0.005611779168248177,0.002113569527864456,0.0,0.0,225,462,246,250,2927,4.138416290283203
2026-04-07T10:34:40.275,radio://0/80/2M,range,0,0,Reacquire Wall,-4.915228419122286e-05,0,0,0,0.0,0,0,0.0,0.0,49944,0,0,8191,0.005611779168248177,0.002113569527864456,0.0,0.0,228,467,244,252,2926,4.1331377029418945
2026-04-07T10:34:40.520,radio://0/80/2M,mission,0,0,Reacquire Wall,9.186011448036879e-05,0,0,0,0.0,0,0,0.0,0.0,49944,0,0,8191,0.005611779168248177,0.002113569527864456,0.0,0.0,228,467,244,252,2926,4.1331377029418945
2026-04-07T10:34:40.523,radio://0/80/2M,flow,0,0,Reacquire Wall,9.186011448036879e-05,0,0,0,0.0,0,0,0.0,0.0,50194,0,1,8191,0.003057154593989253,0.0014375593746080995,0.0,0.0,228,467,244,252,2926,4.1331377029418945
2026-04-07T10:34:40.524,radio://0/80/2M,range,0,0,Reacquire Wall,9.186011448036879e-05,0,0,0,0.0,0,0,0.0,0.0,50194,0,1,8191,0.003057154593989253,0.0014375593746080995,0.0,0.0,228,467,244,255,2932,4.138416290283203
2026-04-07T10:34:40.769,radio://0/80/2M,mission,0,0,Reacquire Wall,-5.459806925500743e-05,0,0,0,0.0,0,0,0.0,0.0,50194,0,1,8191,0.003057154593989253,0.0014375593746080995,0.0,0.0,228,467,244,255,2932,4.138416290283203
2026-04-07T10:34:40.772,radio://0/80/2M,flow,0,0,Reacquire Wall,-5.459806925500743e-05,0,0,0,0.0,0,0,0.0,0.0,50444,0,0,8191,0.005314451642334461,0.0027780765667557716,0.0,0.0,228,467,244,255,2932,4.138416290283203
2026-04-07T10:34:40.773,radio://0/80/2M,range,0,0,Reacquire Wall,-5.459806925500743e-05,0,0,0,0.0,0,0,0.0,0.0,50444,0,0,8191,0.005314451642334461,0.0027780765667557716,0.0,0.0,230,467,248,252,2927,4.1331377029418945
2026-04-07T10:34:41.020,radio://0/80/2M,mission,0,0,Reacquire Wall,0.00045963237062096596,0,0,0,0.0,0,0,0.0,0.0,50444,0,0,8191,0.005314451642334461,0.0027780765667557716,0.0,0.0,230,467,248,252,2927,4.1331377029418945
2026-04-07T10:34:41.023,radio://0/80/2M,flow,0,0,Reacquire Wall,0.00045963237062096596,0,0,0,0.0,0,0,0.0,0.0,50694,1,0,8191,0.004047812893986702,-0.0012349624885246158,0.0,0.0,230,467,248,252,2927,4.1331377029418945
2026-04-07T10:34:41.024,radio://0/80/2M,range,0,0,Reacquire Wall,0.00045963237062096596,0,0,0,0.0,0,0,0.0,0.0,50694,1,0,8191,0.004047812893986702,-0.0012349624885246158,0.0,0.0,229,467,246,252,2938,4.1331377029418945
2026-04-07T10:34:41.269,radio://0/80/2M,mission,0,0,Reacquire Wall,-3.809173358604312e-05,0,0,0,0.0,0,0,0.0,0.0,50694,1,0,8191,0.004047812893986702,-0.0012349624885246158,0.0,0.0,229,467,246,252,2938,4.1331377029418945
2026-04-07T10:34:41.272,radio://0/80/2M,flow,0,0,Reacquire Wall,-3.809173358604312e-05,0,0,0,0.0,0,0,0.0,0.0,50944,0,-1,8191,0.004942764528095722,-7.216450285341125e-06,0.0,0.0,229,467,246,252,2938,4.1331377029418945
2026-04-07T10:34:41.273,radio://0/80/2M,range,0,0,Reacquire Wall,-3.809173358604312e-05,0,0,0,0.0,0,0,0.0,0.0,50944,0,-1,8191,0.004942764528095722,-7.216450285341125e-06,0.0,0.0,230,467,247,259,2925,4.1331377029418945
2026-04-07T10:34:41.520,radio://0/80/2M,mission,1,0,Reacquire Wall,0.0012405670713633299,0,0,0,0.0,0,0,0.0,0.0,50944,0,-1,8191,0.004942764528095722,-7.216450285341125e-06,0.0,0.0,230,467,247,259,2925,4.1331377029418945
2026-04-07T10:34:41.522,radio://0/80/2M,flow,1,0,Reacquire Wall,0.0012405670713633299,0,0,0,0.0,0,0,0.0,0.0,51194,0,0,8191,0.0041513629257678986,-0.002045149216428399,-0.002089468529447913,0.03961286321282387,230,467,247,259,2925,4.1331377029418945
