Time,uri,source,outer,mission,mission_name,shutter,human,human_fresh,human_stable,human_hold_s,human_confidence_pct,human_direction,human_max_temp_c,human_thermistor_c,flow_timestamp_ms,delta_x,delta_y,height_m,vel_x_mps,vel_y_mps,cmd_x_mps,cmd_y_mps,front_mm,left_mm,right_mm,back_mm,up_mm,vbat_v
2026-04-07T11:49:49.356,radio://0/80/2M,mission,0,0,Reacquire Wall,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,5.664703166985419e-06,0.0,0.0,0.0,0.0,32766,32766,32766,32766,32766,0.0
2026-04-07T11:49:49.359,radio://0/80/2M,flow,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,5962,0,0,5.664703166985419e-06,-0.003254852257668972,2.8652229957515374e-05,0.0,0.0,32766,32766,32766,32766,32766,0.0
2026-04-07T11:49:49.360,radio://0/80/2M,range,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,5962,0,0,5.664703166985419e-06,-0.003254852257668972,2.8652229957515374e-05,0.0,0.0,32766,242,185,430,2222,4.143694877624512
2026-04-07T11:49:49.607,radio://0/80/2M,mission,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,5962,0,0,-8.336252358276397e-05,-0.003254852257668972,2.8652229957515374e-05,0.0,0.0,32766,242,185,430,2222,4.143694877624512
2026-04-07T11:49:49.608,radio://0/80/2M,flow,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,6212,0,0,-8.336252358276397e-05,6.0061473050154746e-05,-0.0034146469552069902,0.0,0.0,32766,242,185,430,2222,4.143694877624512
2026-04-07T11:49:49.609,radio://0/80/2M,range,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,6212,0,0,-8.336252358276397e-05,6.0061473050154746e-05,-0.0034146469552069902,0.0,0.0,32766,241,181,432,2215,4.138416290283203
2026-04-07T11:49:49.857,radio://0/80/2M,mission,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,6212,0,0,-7.490571442758664e-05,6.0061473050154746e-05,-0.0034146469552069902,0.0,0.0,32766,241,181,432,2215,4.138416290283203
2026-04-07T11:49:49.858,radio://0/80/2M,flow,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,6462,1,-2,-7.490571442758664e-05,-0.0004055908939335495,-0.002839080523699522,0.0,0.0,32766,241,181,432,2215,4.138416290283203
2026-04-07T11:49:49.859,radio://0/80/2M,range,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,6462,1,-2,-7.490571442758664e-05,-0.0004055908939335495,-0.002839080523699522,0.0,0.0,32766,241,182,427,2212,4.143694877624512
2026-04-07T11:49:50.106,radio://0/80/2M,mission,0,0,Reacquire Wall,8191,0,0,0,0.0,0,0,0.0,0.0,6462,1,-2,-4.654995063901879e-05,-0.0004055908939335495,-0.002839080523699522,0.0,0.0,32766,241,182,427,2212,4.143694877624512
